id,name,brand_id,description_sale,description_purchase,product_main_code,product_sub_code,ean13,old_product_code,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,cover_unit_price,categ_id,uom_id,uom_po_id,paper_size_id,paper_grams_id,paper_nums_id,paper_binding_id,product_pack_id,description,valuation,uos_id,uos_coeff,qty_available
mh_product_381,สมุดบัญชีมุมผ้า 55g 12/150 แผ่น,,,,NBF10380,,,05-013,TRUE,TRUE,Stockable Product,Make to Stock,Buy,327.1,Standard Price,0,45,สมุดบัญชีมุมผ้า,โหล,โหล,12.5*26.5 ซม.,55,150,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_382,สมุดบัญชีมุมผ้า 55g 12/200 แผ่น,,,,NBF10381,,,05-014,TRUE,TRUE,Stockable Product,Make to Stock,Buy,434.58,Standard Price,0,60,สมุดบัญชีมุมผ้า,โหล,โหล,12.5*26.5 ซม.,55,200,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_383,สมุดบัญชีจีนเล็ก 55g 20/100 แผ่น,,,,LTF10382,,,05-008,TRUE,TRUE,Stockable Product,Make to Stock,Buy,822.43,Standard Price,0,12,สมุดบัญชีจีน,กุรุส,กุรุส,9.5*21 ซม.,55,44,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_384,สมุดบัญชีจีนเล็ก 55g 20/150 แผ่น,,,,LTF10383,,,05-009,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1074.77,Standard Price,0,15,สมุดบัญชีจีน,กุรุส,กุรุส,9.5*21 ซม.,55,64,ปกแข็ง,1*12,,Real Time (automated),,,
mh_product_385,สมุดบัญชีจีนเล็ก 55g 20/200 แผ่น,,,,LTF10384,,,05-010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1317.76,Standard Price,0,20,สมุดบัญชีจีน,กุรุส,กุรุส,9.5*21 ซม.,55,84,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_386,สมุดบัญชีจีนเล็กมีมุมผ้า 55g A20/200 แผ่น,,,,LTF10385,,,05-011,TRUE,TRUE,Stockable Product,Make to Stock,Buy,2084.11,Standard Price,0,25,สมุดบัญชีจีน,กุรุส,กุรุส,9.5*21 ซม.,55,144,ปกแข็ง,1*12,,Real Time (automated),,,
mh_product_387,สมุดบัญชีจีนปกหนัง 60g 20/70 แผ่น,,,,LTF10386,,,05-038,TRUE,TRUE,Stockable Product,Make to Stock,Buy,163.55,Standard Price,0,25,สมุดบัญชีจีน,โหล,โหล,9.5*21 ซม.,60,70,สอดปกPVc,1*12,,Real Time (automated),,,
mh_product_388,สมุดบัญชีปกเคลือบ 60g 8/42 แผ่น,,,,NBK10387,,,04-063,TRUE,TRUE,Stockable Product,Make to Stock,Buy,289.72,Standard Price,0,45,สมุดบัญชีปกเคลือบ,โหล,โหล,19*26 ซม,60,42,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_389,สมุดบัญชีจีนปกเคลือบพลาสติก 60g 12/100 แผ่น,,,,LTF10388,,,05-030,TRUE,TRUE,Stockable Product,Make to Stock,Buy,299.07,Standard Price,0,40,สมุดบัญชีจีน,โหล,โหล,12.5*25 ซม,60,100,เย็บเชือกสอดปกพลาสติก,1*6,,Real Time (automated),,,
mh_product_390,สมุดบัญชีจีนปกหนัง 60g 12/100 แผ่น,,,,LTF10389,,,05-029,TRUE,TRUE,Stockable Product,Make to Stock,Buy,275.7,Standard Price,0,35,สมุดบัญชีจีน,โหล,โหล,12.5*25 ซม,60,100,สอดปกPVc,1*6,,Real Time (automated),,,
mh_product_391,สมุดปกแข็งหุ้มปกพลาสติก 100g 5/100 แผ่น,,,,NBM10390,,,08-011,TRUE,TRUE,Stockable Product,Make to Stock,Buy,841.12,Standard Price,0,120,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,21.5*33 ซม.,100,100,ปกแข็งหุ้มปกพลาสติก,1*6,,Real Time (automated),,,
mh_product_392,สมุดปกแข็งหุ้มปกพลาสติก 100g 5/150 แผ่น,,,,NBM10391,,,08-012,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1191.59,Standard Price,0,165,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,21.5*33 ซม.,100,150,ปกแข็งหุ้มปกพลาสติก,1*3,,Real Time (automated),,,
mh_product_393,สมุดปกแข็งหุ้มปกพลาสติก 100g 5/200 แผ่น,,,,NBM10392,,,08-013,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1607.48,Standard Price,0,220,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,21.5*33 ซม.,100,200,ปกแข็งหุ้มปกพลาสติก,1*3,,Real Time (automated),,,
mh_product_394,สมุดปกแข็งหุ้มปกพลาสติก 100g 8/100 แผ่น,,,,NBM10393,,,08-014,TRUE,TRUE,Stockable Product,Make to Stock,Buy,560.75,Standard Price,0,80,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,18.5*26 ซม,100,100,ปกแข็งหุ้มปกพลาสติก,1*6,,Real Time (automated),,,
mh_product_395,สมุดปกแข็งหุ้มปกพลาสติก 100g 8/150 แผ่น,,,,NBM10394,,,08-015,TRUE,TRUE,Stockable Product,Make to Stock,Buy,808.41,Standard Price,0,115,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,18.5*26 ซม,100,150,ปกแข็งหุ้มปกพลาสติก,1*3,,Real Time (automated),,,
mh_product_396,สมุดปกแข็งหุ้มปกพลาสติก 100g 8/200 แผ่น,,,,NBM10395,,,08-016,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1084.11,Standard Price,0,155,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,18.5*26 ซม,100,200,ปกแข็งหุ้มปกพลาสติก,1*3,,Real Time (automated),,,
mh_product_397,สมุดปกแข็งหุ้มปกพลาสติก 100g 9/100 แผ่น,,,,NBM10396,,,08-017,TRUE,TRUE,Stockable Product,Make to Stock,Buy,518.69,Standard Price,0,75,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,17.5*25 ซม.,100,100,ปกแข็งหุ้มปกพลาสติก,1*6,,Real Time (automated),,,
mh_product_398,สมุดปกแข็งหุ้มปกพลาสติก 100g 9/150 แผ่น,,,,NBM10397,,,08-018,TRUE,TRUE,Stockable Product,Make to Stock,Buy,738.32,Standard Price,0,105,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,17.5*25 ซม.,100,150,ปกแข็งหุ้มปกพลาสติก,1*3,,Real Time (automated),,,
mh_product_399,สมุดปกแข็งหุ้มปกพลาสติก 100g 9/200 แผ่น,,,,NBM10398,,,08-019,TRUE,TRUE,Stockable Product,Make to Stock,Buy,990.65,Standard Price,0,140,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,17.5*25 ซม.,100,200,ปกแข็งหุ้มปกพลาสติก,1*3,,Real Time (automated),,,
mh_product_400,สมุดปกแข็งหุ้มปกพลาสติก 100g 18/100 แผ่น,,,,NBM10399,,,08-023,TRUE,TRUE,Stockable Product,Make to Stock,Buy,271.03,Standard Price,0,40,สมุดปกแข็งหุ้มปกพลาสติกลายสก๊อต,โหล,โหล,7.5*12.5 ซม,100,100,ปกแข็งหุ้มปกพลาสติก,1*12,,Real Time (automated),,,
mh_product_401,สมุดบัญชีฉีกรายวัน 55g No.1,,,,NBB10400,,,07-032,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.02,Standard Price,0,22,สมุดบัญชีฉีก,เล่ม,เล่ม,21.5*26 ซม,55,50,กาวหัว,1*10,,Real Time (automated),,,
mh_product_402,สมุดบัญชีฉีกแยกประเภท 55g No.2,,,,NBB10401,,,07-033,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.02,Standard Price,0,22,สมุดบัญชีฉีก,เล่ม,เล่ม,21.5*26 ซม,55,50,กาวหัว,1*10,,Real Time (automated),,,
mh_product_403,สมุดบัญชีฉีกรายวัน 55g A4/40 แผ่น,,,,NBB10402,,,07-035,TRUE,TRUE,Stockable Product,Make to Stock,Buy,15.89,Standard Price,0,25,สมุดบัญชีฉีก,เล่ม,เล่ม,21*29.7 ซม,55,40,กาวหัว,1*10,,Real Time (automated),,,
mh_product_404,สมุดบัญชีฉีกแยกประเภท 55g A4/40 แผ่น,,,,NBB10403,,,07-034,TRUE,TRUE,Stockable Product,Make to Stock,Buy,15.89,Standard Price,0,,สมุดบัญชีฉีก,เล่ม,เล่ม,21*29.7 ซม,55,40,กาวหัว,1*10,,Real Time (automated),,,
mh_product_405,สมุดฉีกรายงาน 60g A4/40 แผ่น (ปกสีฟ้า),,,,LTH10404,,,03-013,TRUE,TRUE,Stockable Product,Make to Stock,Buy,132.71,Standard Price,0,,สมุดฉีกรายงาน,โหล,โหล,21*29.7 ซม,60,40,กาวหัว,1*12,,Real Time (automated),,,
mh_product_406,สมุดฉีกรายงาน A4 60g 20 แผ่น,,,,LTH10405,,,03-043,TRUE,TRUE,Stockable Product,Make to Stock,Buy,73.83,Standard Price,0,,สมุดฉีกรายงาน,โหล,โหล,21*29.7 ซม,60,20,กาวหัว,,,Real Time (automated),,,
mh_product_407,สมุดฉีกรายงาน A4 60g 40 แผ่น,,,,LTH10406,,,03-037,TRUE,TRUE,Stockable Product,Make to Stock,Buy,140.19,Standard Price,0,,สมุดฉีกรายงาน,โหล,โหล,21*29.7 ซม,60,40,กาวหัว,1*12,,Real Time (automated),,,
mh_product_408,สมุดฉีกรายงาน A4 60g 50 แผ่น,,,,LTH10407,,,03-034,TRUE,TRUE,Stockable Product,Make to Stock,Buy,161.68,Standard Price,0,,สมุดฉีกรายงาน,โหล,โหล,21*29.7 ซม,60,50,กาวหัว,1*12,,Real Time (automated),,,
mh_product_409,สมุดโน๊ตปกหนัง No.136 80g 30 แผ่น,,,,LTI10408,,,01-072,TRUE,TRUE,Stockable Product,Make to Stock,Buy,644.86,Standard Price,0,8,สมุดโน๊ตปกหนัง,กุรุส,กุรุส,6.5*10 ซม,80,30,สอดปกPVc,1*12,,Real Time (automated),,,
mh_product_410,สมุดโน๊ตปกหนัง No.188 100g 60 แผ่น,,,,LTI10409,,,01-089,TRUE,TRUE,Stockable Product,Make to Stock,Buy,266.36,Standard Price,0,,สมุดโน๊ตปกหนัง,โหล,โหล,13.5*18 ซม,100,60,สอดปกPVc,1*12,,Real Time (automated),,,
mh_product_411,สมุดโน๊ตปกหนัง No.199 80g 60 แผ่น,,,,LTI10410,,,01-088,TRUE,TRUE,Stockable Product,Make to Stock,Buy,457.94,Standard Price,0,,สมุดโน๊ตปกหนัง,โหล,โหล,18*25.5 ซม,80,60,สอดปกPVc,1*6,,Real Time (automated),,,
mh_product_412,สมุดโน๊ตปกหนัง No.747 80g 60 แผ่น,,,,LTI10411,,,01-077,TRUE,TRUE,Stockable Product,Make to Stock,Buy,448.6,Standard Price,0,65,สมุดโน๊ตปกหนัง,โหล,โหล,15*21 ซม,80,60,สอดปกPVc,1*2,,Real Time (automated),,,
mh_product_413,สมุดปกแข็งมุมมัน 80g 4/100 แผ่น,,,,NBH10412,,,08-035,TRUE,TRUE,Stockable Product,Make to Stock,Buy,948.6,Standard Price,0,130,สมุดปกแข็งมุมมัน,โหล,โหล,26*37.5 ซม.,80,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_414,สมุดปกแข็งมุมมัน 80g 4/150 แผ่น,,,,NBH10413,,,08-036,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1425.23,Standard Price,0,185,สมุดปกแข็งมุมมัน,โหล,โหล,26*37.5 ซม.,80,150,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_415,สมุดปกแข็งมุมมัน 80g 4/200 แผ่น,,,,NBH10414,,,08-037,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1761.68,Standard Price,0,250,สมุดปกแข็งมุมมัน,โหล,โหล,26*37.5 ซม.,80,200,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_416,สมุดปกแข็งมุมมัน 100g 4/100 แผ่น,,,,NBH10415,,,08-042,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1172.9,Standard Price,0,155,สมุดปกแข็งมุมมัน,โหล,โหล,26*37.5 ซม.,100,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_417,สมุดปกแข็งมุมมัน 100g 4/150 แผ่น,,,,NBH10416,,,08-043,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1700.93,Standard Price,0,230,สมุดปกแข็งมุมมัน,โหล,โหล,26*37.5 ซม.,100,150,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_418,สมุดปกแข็งมุมมัน 100g 4/200 แผ่น,,,,NBH10417,,,08-044,TRUE,TRUE,Stockable Product,Make to Stock,Buy,2228.97,Standard Price,0,310,สมุดปกแข็งมุมมัน,โหล,โหล,26*37.5 ซม.,100,200,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_419,สมุดปกแข็งมุมมัน 70g 5/100 แผ่น B,,,,NBH10418,,,08-065,TRUE,TRUE,Stockable Product,Make to Stock,Buy,392.52,Standard Price,0,90,สมุดปกแข็งมุมมัน,โหล,โหล,21.33 ซม,70,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_420,สมุดปกแข็งมุมมัน 70g 5/100 แผ่น A,,,,NBH10419,,,08-032,TRUE,TRUE,Stockable Product,Make to Stock,Buy,551.4,Standard Price,0,80,สมุดปกแข็งมุมมัน,โหล,โหล,21.33 ซม,70,100,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_421,สมุดปกแข็งมุมมัน 70g 5/150 แผ่น,,,,NBH10420,,,08-033,TRUE,TRUE,Stockable Product,Make to Stock,Buy,799.07,Standard Price,0,110,สมุดปกแข็งมุมมัน,โหล,โหล,21.33 ซม,70,150,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_422,สมุดปกแข็งมุมมัน 70g 5/200 แผ่น,,,,NBH10421,,,08-034,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1098.13,Standard Price,0,145,สมุดปกแข็งมุมมัน,โหล,โหล,21.33 ซม,70,200,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_423,สมุดปกแข็งมุมมัน 100g 5/50 แผ่น,,,,NBH10422,,,08-038,TRUE,TRUE,Stockable Product,Make to Stock,Buy,518.69,Standard Price,0,70,สมุดปกแข็งมุมมัน,โหล,โหล,21.33 ซม,100,50,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_424,สมุดปกแข็งมุมมัน 100g 5/100 แผ่น,,,,NBH10423,,,08-039,TRUE,TRUE,Stockable Product,Make to Stock,Buy,799.07,Standard Price,0,115,สมุดปกแข็งมุมมัน,โหล,โหล,21.33 ซม,100,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_425,สมุดปกแข็งมุมมัน 100g 5/150 แผ่น,,,,NBH10424,,,08-040,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1130.84,Standard Price,0,150,สมุดปกแข็งมุมมัน,โหล,โหล,21.33 ซม,100,150,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_426,สมุดปกแข็งมุมมัน 100g 5/200 แผ่น,,,,NBH10425,,,08-041,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1514.02,Standard Price,0,210,สมุดปกแข็งมุมมัน,โหล,โหล,21.33 ซม,100,200,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_427,สมุดปกแข็งมุมมัน 70g 8/100 แผ่น,,,,NBH10426,,,08-045,TRUE,TRUE,Stockable Product,Make to Stock,Buy,467.29,Standard Price,0,65,สมุดปกแข็งมุมมัน,โหล,โหล,19.5*27 ซม,70,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_428,สมุดปกแข็งมุมมัน 100g 8/100 แผ่น,,,,NBH10427,,,08-046,TRUE,TRUE,Stockable Product,Make to Stock,Buy,654.21,Standard Price,0,90,สมุดปกแข็งมุมมัน,โหล,โหล,19.5*27 ซม,100,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_429,สมุดปกพีพีเย็บลวด ตัด 32/30 แผ่นรวมปก70g PPT-32307,,,,LTC10428,,,17-039,TRUE,TRUE,Stockable Product,Make to Stock,Buy,34.58,Standard Price,0,,สมุดปกพีพี,โหล,โหล,8.5*12.5 ซม,70,30,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_430,สมุดปกภาพ 9/20 แผ่น,,,,LTJ10429,,,01-007,TRUE,TRUE,Stockable Product,Make to Stock,Buy,383.18,Standard Price,0,5,สมุดปกอ่อนปกภาพ,กุรุส,กุรุส,16*23.5 ซม.,60,20,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_431,สมุดปกภาพ 9/40 แผ่น,,,,LTJ10430,,,01-008,TRUE,TRUE,Stockable Product,Make to Stock,Buy,637.38,Standard Price,0,8,สมุดปกอ่อนปกภาพ,กุรุส,กุรุส,16*23.5 ซม.,60,40,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_432,สมุดปกภาพ 9/50 แผ่น,,,,LTJ10431,,,01-009,TRUE,TRUE,Stockable Product,Make to Stock,Buy,71.03,Standard Price,0,10,สมุดปกอ่อนปกภาพ,โหล,โหล,16*23.5 ซม.,60,50,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_433,สมุดปกภาพ 9/60 แผ่น,,,,LTJ10432,,,01-010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,87.85,Standard Price,0,15,สมุดปกอ่อนปกภาพ,โหล,โหล,16*23.5 ซม.,60,60,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_434,สมุดปกภาพ 9/80 แผ่น,,,,LTJ10433,,,01-012,TRUE,TRUE,Stockable Product,Make to Stock,Buy,108.41,Standard Price,0,20,สมุดปกอ่อนปกภาพ,โหล,โหล,16*23.5 ซม.,60,80,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_435,สมุดปกภาพ 9/100 แผ่น,,,,LTJ10434,,,01-067,TRUE,TRUE,Stockable Product,Make to Stock,Buy,140.19,Standard Price,0,25,สมุดปกอ่อนปกภาพ,โหล,โหล,16*23.5 ซม.,60,100,เย็บลวด,1*6,,Real Time (automated),,,
mh_product_436,สมุดปกภาพ 9/14 แผ่น,,,,LTJ10435,,,01-046,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,5,สมุดปกอ่อนปกภาพ,กุรุส,กุรุส,16*23.5 ซม.,50,14,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_437,สมุดปกภาพ 9/14 แผ่น,,,,LTJ10436,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,5,สมุดปกอ่อนปกภาพ,กุรุส,กุรุส,16*23.5 ซม.,50,14,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_438,สมุดปกภาพ 9/34 แผ่น,,,,LTJ10437,,,01-047,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,10,สมุดปกอ่อนปกภาพ,โหล,โหล,16*23.5 ซม.,50,34,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_439,สมุดปกภาพ 9/80 แผ่น,,,,LTJ10438,,,01-049,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,20,สมุดปกอ่อนปกภาพ,โหล,โหล,16*23.5 ซม.,50,80,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_440,สมุดปกภาพ 9/18 แผ่น,,,,LTJ10439,,,01-150,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,5,สมุดปกอ่อนปกภาพ,กุรุส,กุรุส,16*23.5 ซม.,60,18,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_441,สมุดปกภาพ 9/18 แผ่น,,,,LTJ10440,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,5,สมุดปกอ่อนปกภาพ,กุรุส,กุรุส,16*23.5 ซม.,60,18,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_442,สมุดปกภาพ 9/46 แผ่น,,,,LTJ10441,,,01-0152,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,10,สมุดปกอ่อนปกภาพ,โหล,โหล,16*23.5 ซม.,60,46,สันกาว,1*12,,Real Time (automated),,,
mh_product_443,สมุดปกภาพ 9/50 แผ่น,,,,LTJ10442,,,01-181,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,สมุดปกอ่อนปกภาพ,โหล,โหล,16*23.5 ซม.,60,50,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_444,สมุดปกภาพ 8/30 แผ่น,,,,LTJ10443,,,01-142,TRUE,TRUE,Stockable Product,Make to Stock,Buy,71.96,Standard Price,0,,สมุดปกอ่อนปกภาพ,โหล,โหล,18.5*26 ซม,60,30,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_445,สมุดปกภาพ 8/30 แผ่น,,,,LTJ10444,,,01-143,TRUE,TRUE,Stockable Product,Make to Stock,Buy,84.11,Standard Price,0,,สมุดปกอ่อนปกภาพ,โหล,โหล,18.5*26 ซม,70,30,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_446,สมุดปกภาพ 8/40 แผ่น เคลือบโฮโลแกรม,,,,LTJ10445,,,01-157,TRUE,TRUE,Stockable Product,Make to Stock,Buy,196.26,Standard Price,0,,สมุดปกอ่อนปกภาพ,โหล,โหล,18.5*26 ซม,70,40,สันห่วง,1*12,,Real Time (automated),,,
mh_product_447,สมุดปกภาพ A6/30 แผ่น,,,,LTJ10446,,,01-166,TRUE,TRUE,Stockable Product,Make to Stock,Buy,397.2,Standard Price,0,,สมุดปกอ่อนปกภาพ,โหล,โหล,10.5*14.8 ซม,60,30,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_448,สมุดปกภาพ A7/30 แผ่น,,,,LTJ10447,,,01-168,TRUE,TRUE,Stockable Product,Make to Stock,Buy,233.64,Standard Price,0,,สมุดปกอ่อนปกภาพ,กุรุส,กุรุส,7.4*10.5 ซม,60,30,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_449,สมุดปกอ่อนลายไทย A9/30 แผ่น,,,,LTL10448,,,01-004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,429.91,Standard Price,0,6,สมุดปกอ่อนลายไทย,กุรุส,กุรุส,16.5*24 ซม,55,30,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_450,สมุดปกอ่อนลายไทย A9/36 แผ่น,,,,LTL10449,,,01-005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,518.69,Standard Price,0,7,สมุดปกอ่อนลายไทย,กุรุส,กุรุส,16.5*24 ซม,55,36,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_451,สมุดปกอ่อนลายไทย A9/40 แผ่น,,,,LTL10450,,,01-006,TRUE,TRUE,Stockable Product,Make to Stock,Buy,556.07,Standard Price,0,8,สมุดปกอ่อนลายไทย,กุรุส,กุรุส,16.5*24 ซม,55,40,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_452,สมุดปกแข็งลายไทย A9/70 แผ่น,,,,NBJ10451,,,01-002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,121.5,Standard Price,0,20,สมุดปกแข็งลายไทย,โหล,โหล,16.5*24 ซม,55,70,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_453,สมุดปกแข็งลายไทย A9/100 แผ่น,,,,NBJ10452,,,01-001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,154.21,Standard Price,0,25,สมุดปกแข็งลายไทย,โหล,โหล,16.5*24 ซม,55,100,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_454,สมุดวาดเขียนวีนัส 100g 8/10 แผ่น,,,,LTG10453,,,02-001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,476.64,Standard Price,0,6,สมุดวาดเขียน,โหล,โหล,26.5*19 ซม,100,10,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_455,สมุดวาดเขียนวีนัส 120g 4/10 แผ่น,,,,LTG10454,,,02-002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,957.94,Standard Price,0,12,สมุดวาดเขียน,กุรุส,กุรุส,26.5*38 ซม,120,10,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_456,สมุดวาดเขียนปกภาพ 100g 8/10 แผ่น,,,,LTG10455,,,02-018,TRUE,TRUE,Stockable Product,Make to Stock,Buy,518.69,Standard Price,0,6,สมุดวาดเขียน,กุรุส,กุรุส,26.5*19 ซม,100,10,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_457,สมุดวาดเขียนปกภาพ 100g 4/10 แผ่น,,,,LTG10456,,,02-015,TRUE,TRUE,Stockable Product,Make to Stock,Buy,925.23,Standard Price,0,12,สมุดวาดเขียน,กุรุส,กุรุส,26.5*38 ซม,100,10,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_458,สมุดวาดเขียนปกภาพ 150g 4/10 แผ่น,,,,LTG10457,,,02-031,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1336.45,Standard Price,0,20,สมุดวาดเขียน,กุรุส,กุรุส,26.5*38 ซม,150,10,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_459,สมุดวาดเขียนปกดำ 6/14 แผ่น,,,,LTG10458,,,02-019,TRUE,TRUE,Stockable Product,Make to Stock,Buy,85.98,Standard Price,0,18,สมุดวาดเขียน,โหล,โหล,25*26 ซม,100,14,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_460,สมุดวาดเขียนปกดำแบบเย็บ 6/40 แผ่น,,,,LTG10459,,,02-024,TRUE,TRUE,Stockable Product,Make to Stock,Buy,532.71,Standard Price,0,80,สมุดวาดเขียน,โหล,โหล,25.5*25.5 ซม,100,40,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_461,สมุดปกน้ำเงิน 55g 2/60 แผ่น,,,,NBD10460,,,08-051,TRUE,TRUE,Stockable Product,Make to Stock,Buy,171.96,Standard Price,0,30,สมุดปกน้ำเงิน,โหล,โหล,19*31 ซม.,55,60,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_462,สมุดปกน้ำเงิน 55g 2/70 แผ่น,,,,NBD10461,,,08-001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,183.18,Standard Price,0,35,สมุดปกน้ำเงิน,โหล,โหล,19*31 ซม.,55,70,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_463,สมุดปกน้ำเงิน 55g 2/80 แผ่น,,,,NBD10462,,,08-002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,205.61,Standard Price,0,40,สมุดปกน้ำเงิน,โหล,โหล,19*31 ซม.,55,80,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_464,สมุดปกน้ำเงิน 55g 2/260 แผ่น,,,,NBD10463,,,08-006,TRUE,TRUE,Stockable Product,Make to Stock,Buy,362.62,Standard Price,0,65,สมุดปกน้ำเงิน,โหล,โหล,19*31 ซม.,55,260,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_465,สมุดปกน้ำเงินเคลือบปกพลาสติก 60g 2/50 แผ่น,,,,NBD10464,,,08-054,TRUE,TRUE,Stockable Product,Make to Stock,Buy,289.72,Standard Price,0,35,สมุดปกน้ำเงิน,โหล,โหล,19*31 ซม.,60,50,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
