id,name,inventory_line_id/location_id.id,inventory_line_id/product_id/id,inventory_line_id/product_uom/id,inventory_line_id/product_qty
,,30,product_N-WA-4S550,product.uom_เล่ม,0
,,30,product_P-WCL-4*6,product.uom_ห่อ,0
,,30,product_N-TS-470L,product.uom_เล่ม,0
,,30,product_1184980,product.uom_เล่ม,0
,,30,__export__.product_product_6912,product.uom_เล่ม,0
,,30,product_P-PT-045,product.uom_แผ่น,0
,,30,product_P-GB-500G-31*21dot5,product.uom_รีม,0
,,30,product_P-GB-500G-31*43,product.uom_รีม,0
,,30,product_N-EF5,product.uom_เล่ม,0
,,30,product_N-EF10,product.uom_เล่ม,0
,,30,product_N-EF20,product.uom_เล่ม,0
,,30,product_3454305,product.uom_เล่ม,0
,,30,product_N-WA-GL5100,product.uom_เล่ม,0
,,30,product_3454334,product.uom_เล่ม,0
,,30,product_N-WA-GL5150,product.uom_เล่ม,0
,,30,product_N-GA-516D3100,product.uom_เล่ม,0
,,30,product_N-GA-516D3150,product.uom_เล่ม,0
,,30,product_N-GA-516D3200,product.uom_เล่ม,0
,,30,product_N-GA-516D350,product.uom_เล่ม,0
,,30,product_N-WA-GL5200,product.uom_เล่ม,0
,,30,product_N-WA-GL550,product.uom_เล่ม,0
,,30,product_N-WA-5D5100,product.uom_เล่ม,0
,,30,product_N-WA-5S5100,product.uom_เล่ม,0
,,30,product_N-GA-5D5100,product.uom_เล่ม,0
,,30,product_N-GA-5S5100,product.uom_เล่ม,0
,,30,product_N-TA-55G12100,product.uom_เล่ม,0
,,30,product_N-TA-55G12150,product.uom_เล่ม,0
,,30,product_N-TA-55G12200,product.uom_เล่ม,0
,,30,product_N-WA-5D150,product.uom_เล่ม,0
,,30,product_N-WA-5S5150,product.uom_เล่ม,0
,,30,product_N-GA-5D5150,product.uom_เล่ม,0
,,30,product_N-WA-5D5200,product.uom_เล่ม,0
,,30,product_N-WA-5S5200,product.uom_เล่ม,0
,,30,product_N-GA-5D5200,product.uom_เล่ม,0
,,30,product_N-TA-55G20100,product.uom_เล่ม,0
,,30,product_N-TA-55G20150,product.uom_เล่ม,0
,,30,product_N-TA-55G20200,product.uom_เล่ม,0
,,30,product_N-BL-2260,product.uom_เล่ม,0
,,30,product_N-BL-260,product.uom_เล่ม,0
,,30,product_N-BL-260C,product.uom_เล่ม,0
,,30,product_N-PV-13,product.uom_เล่ม,0
,,30,product_N-BL-270,product.uom_เล่ม,0
,,30,product_N-BL-270PVC,product.uom_เล่ม,0
,,30,product_N-BL-280,product.uom_เล่ม,0
,,30,product_N-SPT-G940,product.uom_เล่ม,0
,,30,product_N-SPT-G980,product.uom_เล่ม,0
,,30,product_N-HVC-55G4100,product.uom_เล่ม,0
,,30,product_N-BL-4260,product.uom_เล่ม,0
,,30,product_N-BL-452C,product.uom_เล่ม,0
,,30,product_N-BL-480,product.uom_เล่ม,0
,,30,product_N-WA-5D550,product.uom_เล่ม,0
,,30,product_N-WA-5S550,product.uom_เล่ม,0
