id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_nov14_floor1_143,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534565,product_1534565,เล่ม,1200,0
count_nov14_floor1_144,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G940,product_N-SPT-G940,เล่ม,10000,0
count_nov14_floor1_145,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G980,product_N-SPT-G980,เล่ม,3000,0
count_nov14_floor1_146,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L940,product_N-SPT-5L940,เล่ม,10000,0
count_nov14_floor1_147,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L980,product_N-SPT-5L980,เล่ม,5000,0
count_nov14_floor1_148,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-S940,product_N-SPT-S940,เล่ม,200000,0
count_nov14_floor1_149,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-H940,product_N-SPT-H940,เล่ม,25000,0
count_nov14_floor1_150,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-S980,product_N-SPT-S980,เล่ม,80000,0
count_nov14_floor1_151,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-H980,product_N-SPT-H980,เล่ม,10000,0
count_nov14_floor1_152,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,192476,product_192476,เล่ม,10000,0
count_nov14_floor1_153,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,192412,product_192412,เล่ม,10000,0
count_nov14_floor1_154,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G60G940,product_N-SPT-G60G940,เล่ม,5000,0
count_nov14_floor1_155,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G60G980,product_N-SPT-G60G980,เล่ม,1100,0
count_nov14_floor1_156,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L60G940,product_N-SPT-5L60G940,เล่ม,100,0
count_nov14_floor1_157,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L60G980,product_N-SPT-5L60G980,เล่ม,100,0
count_nov14_floor1_158,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-S60G940,product_N-SPT-S60G940,เล่ม,5000,0
count_nov14_floor1_159,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-H60G940,product_N-SPT-H60G940,เล่ม,1000,0
count_nov14_floor1_160,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-S60G980,product_N-SPT-S60G980,เล่ม,1350,0
count_nov14_floor1_161,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-H60G980,product_N-SPT-H60G980,เล่ม,500,0
count_nov14_floor1_162,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775173,__export__.product_product_7595,เล่ม,0,0
count_nov14_floor1_163,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775188,__export__.product_product_7596,เล่ม,0,0
count_nov14_floor1_164,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775196,__export__.product_product_7597,เล่ม,0,0
count_nov14_floor1_165,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775228,__export__.product_product_7598,เล่ม,0,0
count_nov14_floor1_166,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775236,__export__.product_product_7599,เล่ม,0,0
count_nov14_floor1_167,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-GNB-B5406,product_N-GNB-B5406,เล่ม,50,0
count_nov14_floor1_168,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-GNB-B5307,product_N-GNB-B5307,เล่ม,500,0
count_nov14_floor1_169,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-GNB-B5407,product_N-GNB-B5407,เล่ม,1200,0
