id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_feb2016_mhc2_477,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-002,product_P-TCWF-002,ห่อ,200,0
count_feb2016_mhc2_478,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-003,product_P-TCWF-003,ห่อ,155,0
count_feb2016_mhc2_479,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-004,product_P-TCWF-004,ห่อ,120,0
count_feb2016_mhc2_480,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-005,product_P-TCWF-005,ห่อ,30,0
count_feb2016_mhc2_481,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-005,product_P-TCWF-005,ห่อ,30,0
count_feb2016_mhc2_482,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-006,product_P-TCWF-006,ห่อ,50,0
count_feb2016_mhc2_483,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-007,product_P-TCWF-007,ห่อ,40,0
count_feb2016_mhc2_484,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-008,product_P-TCWF-008,ห่อ,40,0
count_feb2016_mhc2_485,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-009,product_P-TCWF-009,ห่อ,120,0
count_feb2016_mhc2_486,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-010,product_P-TCWF-010,ห่อ,150,0
count_feb2016_mhc2_487,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-011,product_P-TCWF-011,ห่อ,100,0
count_feb2016_mhc2_488,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-012,product_P-TCWF-012,ห่อ,150,0
count_feb2016_mhc2_489,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-013,product_P-TCWF-013,ห่อ,1,0
count_feb2016_mhc2_490,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-014,product_P-TCWF-014,ห่อ,1,0
count_feb2016_mhc2_491,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-015,product_P-TCWF-015,ห่อ,1,0
count_feb2016_mhc2_492,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-016,product_P-TCWF-016,ห่อ,0,0
count_feb2016_mhc2_493,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-017,product_P-TCWF-017,ห่อ,0,0
count_feb2016_mhc2_494,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-018,product_P-TCWF-018,ห่อ,0,0
count_feb2016_mhc2_495,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-019,product_P-TCWF-019,ห่อ,0,0
count_feb2016_mhc2_496,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-020,product_P-TCWF-020,ห่อ,0,0
count_feb2016_mhc2_497,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-021,product_P-TCWF-021,ห่อ,11,0
count_feb2016_mhc2_498,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-022,product_P-TCWF-022,ห่อ,0,0
count_feb2016_mhc2_499,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-023,product_P-TCWF-023,ห่อ,11,0
count_feb2016_mhc2_500,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-024,product_P-TCWF-024,ห่อ,0,0
count_feb2016_mhc2_501,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-B-001,product_P-DP-B-001,ห่อ,40,0
count_feb2016_mhc2_502,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-015,product_P-DP-A-015,ห่อ,0,0
count_feb2016_mhc2_503,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-001,product_P-DP-A-001,ห่อ,100,0
count_feb2016_mhc2_504,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-013,product_P-DP-A-013,ห่อ,1200,0
count_feb2016_mhc2_505,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-B-004,product_P-DP-B-004,ห่อ,50,0
count_feb2016_mhc2_506,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-016,product_P-DP-A-016,ห่อ,0,0
count_feb2016_mhc2_507,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-004,product_P-DP-A-004,ห่อ,5,0
