id,warehouse_id,location_id,product_main_code,product_id/id,product_min_qty,product_uom,product_max_qty
count_feb2016_floor1_353,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PC-A4-80G-500S-PPC,product_P-PC-A4-80G-500S-PPC,10,ห่อ,0
count_feb2016_floor1_354,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-DP-B-006,product_P-DP-B-006,20,ห่อ,0
count_feb2016_floor1_355,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PC-A4-80G-500S,product_P-PC-A4-80G-500S,600,ห่อ,0
count_feb2016_floor1_356,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-DP-A-006,product_P-DP-A-006,200,ห่อ,0
count_feb2016_floor1_357,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-DP-A-003,product_P-DP-A-003,250,ห่อ,0
count_feb2016_floor1_358,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PCWF-001,product_P-PCWF-001,20,ห่อ,0
count_feb2016_floor1_359,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PCWF-010,product_P-PCWF-010,0,ห่อ,0
count_feb2016_floor1_360,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PCWF-011,product_P-PCWF-011,0,ห่อ,0
count_feb2016_floor1_361,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-HM,product_P-PT-HM,400,แผ่น,0
count_feb2016_floor1_362,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-041,product_P-PT-041,400,แผ่น,0
count_feb2016_floor1_363,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-050,product_P-PT-050,200,แผ่น,0
count_feb2016_floor1_364,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-051,product_P-PT-051,599,แผ่น,0
count_feb2016_floor1_365,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-001,product_P-PT-001,500,แผ่น,0
count_feb2016_floor1_366,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-010,product_P-PT-010,100,แผ่น,0
count_feb2016_floor1_367,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-011,product_P-PT-011,400,แผ่น,0
count_feb2016_floor1_368,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-012,product_P-PT-012,400,แผ่น,0
count_feb2016_floor1_369,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-013,product_P-PT-013,300,แผ่น,0
count_feb2016_floor1_370,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-004,product_P-PT-004,225,แผ่น,0
count_feb2016_floor1_371,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-014,product_P-PT-014,450,แผ่น,0
count_feb2016_floor1_372,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-015,product_P-PT-015,300,แผ่น,0
count_feb2016_floor1_373,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-016,product_P-PT-016,250,แผ่น,0
count_feb2016_floor1_374,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-017,product_P-PT-017,200,แผ่น,0
count_feb2016_floor1_375,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-018,product_P-PT-018,625,แผ่น,0
count_feb2016_floor1_376,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-019,product_P-PT-019,650,แผ่น,0
count_feb2016_floor1_377,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-052,product_P-PT-052,413,แผ่น,0
count_feb2016_floor1_378,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-020,product_P-PT-020,175,แผ่น,0
count_feb2016_floor1_379,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-053,product_P-PT-053,450,แผ่น,0
count_feb2016_floor1_380,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-003,product_P-PT-003,675,แผ่น,0
count_feb2016_floor1_381,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-054,product_P-PT-054,300,แผ่น,0
count_feb2016_floor1_382,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-055,product_P-PT-055,75,แผ่น,0
count_feb2016_floor1_383,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-005,product_P-PT-005,500,แผ่น,0
count_feb2016_floor1_384,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-056,product_P-PT-056,375,แผ่น,0
count_feb2016_floor1_385,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-006,product_P-PT-006,75,แผ่น,0
count_feb2016_floor1_386,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-057,product_P-PT-057,200,แผ่น,0
count_feb2016_floor1_387,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-007,product_P-PT-007,800,แผ่น,0
count_feb2016_floor1_388,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-058,product_P-PT-058,325,แผ่น,0
count_feb2016_floor1_389,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-008,product_P-PT-008,125,แผ่น,0
count_feb2016_floor1_390,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-059,product_P-PT-059,800,แผ่น,0
count_feb2016_floor1_391,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-009,product_P-PT-009,1000,แผ่น,0
count_feb2016_floor1_392,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-PT-2SM,product_P-PT-2SM,1100,แผ่น,0
