Location Code,จังหวัด,เขต/อำเภอ,แขวง/ตำบล,รหัสไปรษณีย์
412004,อุดรธานี,อำเภอสร้างคอม,บ้านโคก,41260
412005,อุดรธานี,อำเภอสร้างคอม,นาสะอาด,41260
412006,อุดรธานี,อำเภอสร้างคอม,บ้านหินโงม,41260
412101,อุดรธานี,อำเภอหนองแสง,หนองแสง,41340
412102,อุดรธานี,อำเภอหนองแสง,แสงสว่าง,41340
412103,อุดรธานี,อำเภอหนองแสง,นาดี,41340
412104,อุดรธานี,อำเภอหนองแสง,ทับกุง,41340
412201,อุดรธานี,อำเภอนายูง,นายูง,41380
412202,อุดรธานี,อำเภอนายูง,บ้านก้อง,41380
412203,อุดรธานี,อำเภอนายูง,นาแค,41380
412204,อุดรธานี,อำเภอนายูง,โนนทอง,41380
412301,อุดรธานี,อำเภอพิบูลย์รักษ์,บ้านแดง,41130
412302,อุดรธานี,อำเภอพิบูลย์รักษ์,นาทราย,41130
412303,อุดรธานี,อำเภอพิบูลย์รักษ์,ดอนกลอย,41130
412401,อุดรธานี,อำเภอกู่แก้ว,บ้านจีต,41130
412402,อุดรธานี,อำเภอกู่แก้ว,โนนทองอินทร์,41130
412403,อุดรธานี,อำเภอกู่แก้ว,ค้อใหญ่,41130
412404,อุดรธานี,อำเภอกู่แก้ว,คอนสาย,41130
412501,อุดรธานี,อำเภอประจักษ์ศิลปาคม,นาม่วง,41110
412502,อุดรธานี,อำเภอประจักษ์ศิลปาคม,ห้วยสามพาด,41110
412503,อุดรธานี,อำเภอประจักษ์ศิลปาคม,อุ่มจาน,41110
420101,เลย,อำเภอเมืองเลย,กุดป่อง,42000
420102,เลย,อำเภอเมืองเลย,เมือง,42000
420103,เลย,อำเภอเมืองเลย,นาอ้อ,42100
420104,เลย,อำเภอเมืองเลย,กกดู่,42000
420105,เลย,อำเภอเมืองเลย,น้ำหมาน,42000
420106,เลย,อำเภอเมืองเลย,เสี้ยว,42000
420107,เลย,อำเภอเมืองเลย,นาอาน,42000
420108,เลย,อำเภอเมืองเลย,นาโป่ง,42000
420109,เลย,อำเภอเมืองเลย,นาดินดำ,42000
420110,เลย,อำเภอเมืองเลย,น้ำสวย,42000
420111,เลย,อำเภอเมืองเลย,ชัยพฤกษ์,42000
420112,เลย,อำเภอเมืองเลย,นาแขม,42000
420113,เลย,อำเภอเมืองเลย,ศรีสองรัก,42100
420114,เลย,อำเภอเมืองเลย,กกทอง,42000
420201,เลย,อำเภอนาด้วง,นาด้วง,42210
420202,เลย,อำเภอนาด้วง,นาดอกคำ,42210
420203,เลย,อำเภอนาด้วง,ท่าสะอาด,42210
420204,เลย,อำเภอนาด้วง,ท่าสวรรค์,42210
420301,เลย,อำเภอเชียงคาน,เชียงคาน,42110
420302,เลย,อำเภอเชียงคาน,ธาตุ,42110
420303,เลย,อำเภอเชียงคาน,นาซ่าว,42110
420304,เลย,อำเภอเชียงคาน,เขาแก้ว,42110
420305,เลย,อำเภอเชียงคาน,ปากตม,42110
420306,เลย,อำเภอเชียงคาน,บุฮม,42110
420307,เลย,อำเภอเชียงคาน,จอมศรี,42110
420308,เลย,อำเภอเชียงคาน,หาดทรายขาว,42110
420401,เลย,อำเภอปากชม,ปากชม,42150
420402,เลย,อำเภอปากชม,เชียงกลม,42150
420403,เลย,อำเภอปากชม,หาดคัมภีร์,42150
420404,เลย,อำเภอปากชม,ห้วยบ่อซืน,42150
420405,เลย,อำเภอปากชม,ห้วยพิชัย,42150
420406,เลย,อำเภอปากชม,ชมเจริญ,42150
420501,เลย,อำเภอด่านซ้าย,ด่านซ้าย,42120
420502,เลย,อำเภอด่านซ้าย,ปากหมัน,42120
420503,เลย,อำเภอด่านซ้าย,นาดี,42120
420504,เลย,อำเภอด่านซ้าย,โคกงาม,42120
420505,เลย,อำเภอด่านซ้าย,โพนสูง,42120
420506,เลย,อำเภอด่านซ้าย,อิปุ่ม,42120
420507,เลย,อำเภอด่านซ้าย,กกสะทอน,42120
420508,เลย,อำเภอด่านซ้าย,โป่ง,42120
420509,เลย,อำเภอด่านซ้าย,วังยาว,42120
420510,เลย,อำเภอด่านซ้าย,นาหอ,42120
420601,เลย,อำเภอนาแห้ว,นาแห้ว,42170
420602,เลย,อำเภอนาแห้ว,แสงภา,42170
420603,เลย,อำเภอนาแห้ว,นาพึง,42170
420604,เลย,อำเภอนาแห้ว,นามาลา,42170
420605,เลย,อำเภอนาแห้ว,เหล่ากอหก,42170
420701,เลย,อำเภอภูเรือ,หนองบัว,42160
420702,เลย,อำเภอภูเรือ,ท่าศาลา,42160
420703,เลย,อำเภอภูเรือ,ร่องจิก,42160
420704,เลย,อำเภอภูเรือ,ปลาบ่า,42160
420705,เลย,อำเภอภูเรือ,ลาดค่าง,42160
420706,เลย,อำเภอภูเรือ,สานตม,42160
420801,เลย,อำเภอท่าลี่,ท่าลี่,42140
420802,เลย,อำเภอท่าลี่,หนองผือ,42140
420803,เลย,อำเภอท่าลี่,อาฮี,42140
420804,เลย,อำเภอท่าลี่,น้ำแคม,42140
420805,เลย,อำเภอท่าลี่,โคกใหญ่,42140
420806,เลย,อำเภอท่าลี่,น้ำทูน,42140
420901,เลย,อำเภอวังสะพุง,วังสะพุง,42130
420902,เลย,อำเภอวังสะพุง,ทรายขาว,42130
420903,เลย,อำเภอวังสะพุง,หนองหญ้าปล้อง,42130
420904,เลย,อำเภอวังสะพุง,หนองงิ้ว,42130
420905,เลย,อำเภอวังสะพุง,ปากปวน,42130
420906,เลย,อำเภอวังสะพุง,ผาน้อย,42130
